   0.0000000000	  12.0000000000
   0.0000500000	  11.9940787244
   0.0001000000	  11.9763207411
   0.0001500000	  11.9467435752
   0.0002000000	  11.9053764158
   0.0002500000	  11.8522600871
   0.0003000000	  11.7874470087
   0.0003500000	  11.7110011433
   0.0004000000	  11.6229979335
   0.0004500000	  11.5235242281
   0.0005000000	  11.4126781955
   0.0005500000	  11.2905692275
   0.0006000000	  11.1573178307
   0.0006500000	  11.0130555082
   0.0007000000	  10.8579246296
   0.0007500000	  10.6920782903
   0.0008000000	  10.5156801605
   0.0008500000	  10.3289043240
   0.0009000000	  10.1319351060
   0.0009500000	   9.9249668913
   0.0010000000	   9.7082039325
   0.0010500000	   9.4818601485
   0.0011000000	   9.2461589133
   0.0011500000	   9.0013328356
   0.0012000000	   8.7476235291
   0.0012500000	   8.4852813742
   0.0013000000	   8.2145652711
   0.0013500000	   7.9357423839
   0.0014000000	   7.6490878770
   0.0014500000	   7.3548846438
   0.0015000000	   7.0534230275
   0.0015500000	   6.7450005342
   0.0016000000	   6.4299215397
   0.0016500000	   6.1084969890
   0.0017000000	   5.7810440892
   0.0017500000	   5.4478859969
   0.0018000000	   5.1093514988
   0.0018500000	   4.7657746876
   0.0019000000	   4.4174946322
   0.0019500000	   4.0648550429
   0.0020000000	   3.7082039325
   0.0020500000	   3.3478932725
   0.0021000000	   2.9842786460
   0.0021500000	   2.6177188968
   0.0022000000	   2.2485757750
   0.0022500000	   1.8772135805
   0.0023000000	   1.5039988028
   0.0023500000	   1.1292997598
   0.0024000000	   0.7534862344
   0.0024500000	   0.3769291089
   0.0025000000	   0.0000000000
   0.0025500000	  -0.3769291089
   0.0026000000	  -0.7534862344
   0.0026500000	  -1.1292997598
   0.0027000000	  -1.5039988028
   0.0027500000	  -1.8772135805
   0.0028000000	  -2.2485757750
   0.0028500000	  -2.6177188968
   0.0029000000	  -2.9842786460
   0.0029500000	  -3.3478932725
   0.0030000000	  -3.7082039325
   0.0030500000	  -4.0648550429
   0.0031000000	  -4.4174946322
   0.0031500000	  -4.7657746876
   0.0032000000	  -5.1093514988
   0.0032500000	  -5.4478859969
   0.0033000000	  -5.7810440892
   0.0033500000	  -6.1084969890
   0.0034000000	  -6.4299215397
   0.0034500000	  -6.7450005342
   0.0035000000	  -7.0534230275
   0.0035500000	  -7.3548846438
   0.0036000000	  -7.6490878770
   0.0036500000	  -7.9357423839
   0.0037000000	  -8.2145652711
   0.0037500000	  -8.4852813742
   0.0038000000	  -8.7476235291
   0.0038500000	  -9.0013328356
   0.0039000000	  -9.2461589133
   0.0039500000	  -9.4818601485
   0.0040000000	  -9.7082039325
   0.0040500000	  -9.9249668913
   0.0041000000	 -10.1319351060
   0.0041500000	 -10.3289043240
   0.0042000000	 -10.5156801605
   0.0042500000	 -10.6920782903
   0.0043000000	 -10.8579246296
   0.0043500000	 -11.0130555082
   0.0044000000	 -11.1573178307
   0.0044500000	 -11.2905692275
   0.0045000000	 -11.4126781955
   0.0045500000	 -11.5235242281
   0.0046000000	 -11.6229979335
   0.0046500000	 -11.7110011433
   0.0047000000	 -11.7874470087
   0.0047500000	 -11.8522600871
   0.0048000000	 -11.9053764158
   0.0048500000	 -11.9467435752
   0.0049000000	 -11.9763207411
   0.0049500000	 -11.9940787244
   0.0050000000	 -12.0000000000
   0.0050500000	 -11.9940787244
   0.0051000000	 -11.9763207411
   0.0051500000	 -11.9467435752
   0.0052000000	 -11.9053764158
   0.0052500000	 -11.8522600871
   0.0053000000	 -11.7874470087
   0.0053500000	 -11.7110011433
   0.0054000000	 -11.6229979335
   0.0054500000	 -11.5235242281
   0.0055000000	 -11.4126781955
   0.0055500000	 -11.2905692275
   0.0056000000	 -11.1573178307
   0.0056500000	 -11.0130555082
   0.0057000000	 -10.8579246296
   0.0057500000	 -10.6920782903
   0.0058000000	 -10.5156801605
   0.0058500000	 -10.3289043240
   0.0059000000	 -10.1319351060
   0.0059500000	  -9.9249668913
   0.0060000000	  -9.7082039325
   0.0060500000	  -9.4818601485
   0.0061000000	  -9.2461589133
   0.0061500000	  -9.0013328356
   0.0062000000	  -8.7476235291
   0.0062500000	  -8.4852813742
   0.0063000000	  -8.2145652711
   0.0063500000	  -7.9357423839
   0.0064000000	  -7.6490878770
   0.0064500000	  -7.3548846438
   0.0065000000	  -7.0534230275
   0.0065500000	  -6.7450005342
   0.0066000000	  -6.4299215397
   0.0066500000	  -6.1084969890
   0.0067000000	  -5.7810440892
   0.0067500000	  -5.4478859969
   0.0068000000	  -5.1093514988
   0.0068500000	  -4.7657746876
   0.0069000000	  -4.4174946322
   0.0069500000	  -4.0648550429
   0.0070000000	  -3.7082039325
   0.0070500000	  -3.3478932725
   0.0071000000	  -2.9842786460
   0.0071500000	  -2.6177188968
   0.0072000000	  -2.2485757750
   0.0072500000	  -1.8772135805
   0.0073000000	  -1.5039988028
   0.0073500000	  -1.1292997598
   0.0074000000	  -0.7534862344
   0.0074500000	  -0.3769291089
   0.0075000000	  -0.0000000000
   0.0075500000	   0.3769291089
   0.0076000000	   0.7534862344
   0.0076500000	   1.1292997598
   0.0077000000	   1.5039988028
   0.0077500000	   1.8772135805
   0.0078000000	   2.2485757750
   0.0078500000	   2.6177188968
   0.0079000000	   2.9842786460
   0.0079500000	   3.3478932725
   0.0080000000	   3.7082039325
   0.0080500000	   4.0648550429
   0.0081000000	   4.4174946322
   0.0081500000	   4.7657746876
   0.0082000000	   5.1093514988
   0.0082500000	   5.4478859969
   0.0083000000	   5.7810440892
   0.0083500000	   6.1084969890
   0.0084000000	   6.4299215397
   0.0084500000	   6.7450005342
   0.0085000000	   7.0534230275
   0.0085500000	   7.3548846438
   0.0086000000	   7.6490878770
   0.0086500000	   7.9357423839
   0.0087000000	   8.2145652711
   0.0087500000	   8.4852813742
   0.0088000000	   8.7476235291
   0.0088500000	   9.0013328356
   0.0089000000	   9.2461589133
   0.0089500000	   9.4818601485
   0.0090000000	   9.7082039325
   0.0090500000	   9.9249668913
   0.0091000000	  10.1319351060
   0.0091500000	  10.3289043240
   0.0092000000	  10.5156801605
   0.0092500000	  10.6920782903
   0.0093000000	  10.8579246296
   0.0093500000	  11.0130555082
   0.0094000000	  11.1573178307
   0.0094500000	  11.2905692275
   0.0095000000	  11.4126781955
   0.0095500000	  11.5235242281
   0.0096000000	  11.6229979335
   0.0096500000	  11.7110011433
   0.0097000000	  11.7874470087
   0.0097500000	  11.8522600871
   0.0098000000	  11.9053764158
   0.0098500000	  11.9467435752
   0.0099000000	  11.9763207411
   0.0099500000	  11.9940787244
   0.0100000000	  12.0000000000
   0.0100500000	  11.9940787244
   0.0101000000	  11.9763207411
   0.0101500000	  11.9467435752
   0.0102000000	  11.9053764158
   0.0102500000	  11.8522600871
   0.0103000000	  11.7874470087
   0.0103500000	  11.7110011433
   0.0104000000	  11.6229979335
   0.0104500000	  11.5235242281
   0.0105000000	  11.4126781955
   0.0105500000	  11.2905692275
   0.0106000000	  11.1573178307
   0.0106500000	  11.0130555082
   0.0107000000	  10.8579246296
   0.0107500000	  10.6920782903
   0.0108000000	  10.5156801605
   0.0108500000	  10.3289043240
   0.0109000000	  10.1319351060
   0.0109500000	   9.9249668913
   0.0110000000	   9.7082039325
   0.0110500000	   9.4818601485
   0.0111000000	   9.2461589133
   0.0111500000	   9.0013328356
   0.0112000000	   8.7476235291
   0.0112500000	   8.4852813742
